1	2019-07-17 07:09:00	2019-07-17 07:08:52	2019-07-17 07:09:52	2019-07-17 04:48:44	0	0	192.168.3.31	9200	192.168.3.30	40504	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	124	17	4	2	937	132	100	100	100	0		0		0	0				0	0	0	999	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	301	455	0	0	0	0	0	2	0	0
1	2019-07-17 07:05:00	2019-07-17 07:04:44	2019-07-17 07:05:18	2019-07-17 07:00:25	1	293	23.219.38.49	80	192.168.3.29	34522	12	0	12	12	0	0	0	0.0000	-1	-1	0.0000	-1	-1	-1	62	62	4	4	264	264	100	100	100	0		0	detectportal.firefox.com	0	0				0	0	0	999	0	1	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	1	0	0	2	2	1	3	0	0	1	1	1	1069	642	0	0	0	0	0	0	0	1
1	2019-07-17 07:05:00	2019-07-17 07:04:15	2019-07-17 07:05:18	2019-07-17 05:03:17	0	0	192.168.3.31	9200	192.168.3.29	49140	1	0	1	1	0	0	3	0.0000	0	0	0.0000	19	0	43	814	197	26	15	6414	1559	100	100	100	0		0		0	0				0	0	0	999	4	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	2	1	221	1019	0	0	0	0	0	0	0	2
1	2019-07-17 07:05:00	2019-07-17 07:04:39	2019-07-17 07:05:19	2019-07-17 07:04:39	1	40	23.59.65.137	443	192.168.3.29	60644	10	0	10	10	0	0	0	0.0000	0	0	0.0000	14	10	17	381	397	7	13	1913	1990	100	100	100	0		0	getpocket.cdn.mozilla.net	0	0				0	0	0	999	4	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	2	1	221	1019	0	0	0	0	0	0	0	2
1	2019-07-17 07:05:00	2019-07-17 07:04:39	2019-07-17 07:05:40	2019-07-17 07:04:39	0	0	52.26.166.58	443	192.168.3.29	43698	25	0	25	25	0	0	0	0.0000	0	0	0.0000	1868	9134	1868	123	277	9	11	931	2094	100	60	60	0		0	tiles.services.mozilla.com	0	0				0	0	0	999	4	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	2	1	221	1019	0	0	0	0	0	0	0	2
1	2019-07-17 07:05:00	2019-07-17 07:04:39	2019-07-17 07:05:40	2019-07-17 07:04:39	0	0	52.26.166.58	443	192.168.3.29	43696	25	0	25	25	0	0	0	0.0000	0	0	0.0000	1869	9135	1869	123	277	9	11	931	2094	100	60	60	0		0	tiles.services.mozilla.com	0	0				0	0	0	999	4	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	2	1	221	1019	0	0	0	0	0	0	0	2
1	2019-07-17 07:05:00	2019-07-17 07:05:13	2019-07-17 07:05:43	2019-07-17 07:05:13	1	30	192.168.3.30	8081	192.168.3.34	50402	1	0	1	1	0	0	3	0.0000	0	0	0.0000	2	6	7	158	70	5	4	593	264	100	100	100	0		0		0	0				0	0	0	999	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	104	339	0	0	0	0	0	0	0	0
1	2019-07-17 07:05:00	2019-07-17 07:04:52	2019-07-17 07:05:52	2019-07-16 04:55:23	0	0	192.168.3.31	9200	192.168.3.30	40504	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	125	17	4	2	939	132	100	100	100	0		0		0	0				0	0	0	999	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	301	453	0	0	0	0	0	0	0	0
1	2019-07-17 07:06:00	2019-07-17 07:05:18	2019-07-17 07:06:18	2019-07-17 05:03:17	0	0	192.168.3.31	9200	192.168.3.29	49140	1	0	1	1	0	0	3	0.0000	0	0	0.0000	9	0	14	787	198	24	14	5913	1492	100	100	100	0		0		0	0				0	0	0	999	4	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	2	1	221	1019	0	0	0	0	0	0	0	2
1	2019-07-17 07:06:00	2019-07-17 07:06:13	2019-07-17 07:06:43	2019-07-17 07:06:13	1	30	192.168.3.30	8081	192.168.3.34	50404	1	0	1	1	0	0	3	0.0000	0	0	0.0000	2	8	9	158	70	5	4	593	264	100	100	100	0		0		0	0				0	0	0	999	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	104	339	0	0	0	0	0	0	0	0
1	2019-07-17 07:06:00	2019-07-17 07:05:52	2019-07-17 07:06:52	2019-07-16 04:55:23	0	0	192.168.3.31	9200	192.168.3.30	40504	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	124	17	4	2	936	132	100	100	100	0		0		0	0				0	0	0	999	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	301	453	0	0	0	0	0	0	0	0
1	2019-07-17 07:07:00	2019-07-17 07:06:18	2019-07-17 07:07:18	2019-07-17 05:03:17	0	0	192.168.3.31	9200	192.168.3.29	49140	1	0	1	1	0	0	3	0.0000	0	0	0.0000	23	40	23	992	460	30	18	7325	3401	100	100	100	0		0		0	0				0	0	0	999	4	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	2	1	221	1019	0	0	0	0	0	0	0	2
1	2019-07-17 07:07:00	2019-07-17 07:07:20	2019-07-17 07:07:20	2019-07-17 07:07:20	1	1	35.222.85.5	80	192.168.3.29	44308	11	0	11	11	0	0	0	0.0000	0	0	0.0000	51	0	51	52226	43018	3	3	346	285	100	100	100	0		0	connectivity-check.ubuntu.com	0	0				0	0	0	999	4	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	2	1	221	1019	0	0	0	0	0	0	0	2
1	2019-07-17 07:07:00	2019-07-17 07:07:13	2019-07-17 07:07:43	2019-07-17 07:07:13	1	30	192.168.3.30	8081	192.168.3.34	50406	1	0	1	1	0	0	3	0.0000	0	0	0.0000	2	8	9	158	70	5	4	593	264	100	100	100	0		0		0	0				0	0	0	999	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	104	339	0	0	0	0	0	0	0	0
1	2019-07-17 07:07:00	2019-07-17 07:06:52	2019-07-17 07:07:52	2019-07-16 04:55:23	0	0	192.168.3.31	9200	192.168.3.30	40504	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	124	17	4	2	937	132	100	100	100	0		0		0	0				0	0	0	999	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	301	453	0	0	0	0	0	0	0	0
1	2019-07-17 07:08:00	2019-07-17 07:07:18	2019-07-17 07:08:18	2019-07-17 05:03:17	0	0	192.168.3.31	9200	192.168.3.29	49140	1	0	1	1	0	0	3	0.0000	0	0	0.0000	13	2	2931	901	306	27	16	6769	2304	100	100	100	0		0		0	0				0	0	0	999	4	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	2	1	221	1019	0	0	0	0	0	0	0	2
1	2019-07-17 07:08:00	2019-07-17 07:06:45	2019-07-17 07:08:24	2019-07-17 07:06:45	0	0	172.217.11.162	443	192.168.3.29	53646	11	0	11	11	0	0	0	0.0000	0	18	0.0000	15	18	15	198	176	12	13	2441	2172	100	100	100	0		0	googleads.g.doubleclick.net	0	0				0	0	0	999	4	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	2	1	221	1019	0	0	0	0	0	0	0	2
1	2019-07-17 07:08:00	2019-07-17 07:04:49	2019-07-17 07:08:24	2019-07-17 02:52:21	0	0	35.164.43.181	443	192.168.3.29	44100	24	0	25	24	0	0	0	0.0000	0	0	0.0000	82	82	82	0	10	1	3	66	272	100	100	100	0		0		0	0				0	0	0	999	4	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	2	1	221	1019	0	0	0	0	0	0	0	2
1	2019-07-17 07:08:00	2019-07-17 07:08:24	2019-07-17 07:08:30	2019-07-17 07:06:45	1	105	172.217.11.162	443	192.168.3.29	53646	11	0	11	11	0	0	0	0.0000	0	0	0.0000	13	14	14	385	314	3	3	290	237	100	100	100	0		0	googleads.g.doubleclick.net	0	0				0	0	0	999	4	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	2	1	221	1019	0	0	0	0	0	0	0	2
1	2019-07-17 07:08:00	2019-07-17 07:08:13	2019-07-17 07:08:43	2019-07-17 07:08:13	1	30	192.168.3.30	8081	192.168.3.34	50408	1	0	1	1	0	0	3	0.0000	0	0	0.0000	2	5	6	158	70	5	4	593	264	100	100	100	0		0		0	0				0	0	0	999	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	104	339	0	0	0	0	0	0	0	0
1	2019-07-17 07:08:00	2019-07-17 07:07:52	2019-07-17 07:08:52	2019-07-16 04:55:23	0	0	192.168.3.31	9200	192.168.3.30	40504	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	125	17	4	2	938	132	100	100	100	0		0		0	0				0	0	0	999	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	301	453	0	0	0	0	0	0	0	0
1	2019-07-17 07:09:00	2019-07-17 07:08:18	2019-07-17 07:09:24	2019-07-17 05:03:17	0	0	192.168.3.31	9200	192.168.3.29	49140	1	0	1	1	0	0	3	0.0000	0	0	0.0000	12	4	2995	987	573	33	19	8155	4735	100	100	100	0		0		0	0				0	0	0	999	4	1	0	0	0	0	1	0	1	0	0	0	1	0	0	3	0	577600	0	1	0	225	1	1	1	1	1	1	1	1	203	1125	0	0	0	0	0	14	0	1
1	2019-07-17 07:09:00	2019-07-17 07:08:24	2019-07-17 07:09:29	2019-07-17 07:08:24	0	0	23.219.38.49	80	192.168.3.29	34542	12	0	12	12	0	0	0	0.0000	0	0	0.0000	15	1	16	213	213	9	13	1746	1746	100	100	100	0		0	detectportal.firefox.com	0	0				0	0	0	999	4	1	0	0	0	0	1	0	1	0	0	0	1	0	0	3	0	577600	0	1	0	225	1	1	1	1	1	1	1	1	203	1125	0	0	0	0	0	14	0	1
1	2019-07-17 07:09:00	2019-07-17 07:09:13	2019-07-17 07:09:43	2019-07-17 07:09:13	1	30	192.168.3.30	8081	192.168.3.34	50410	1	0	1	1	0	0	3	0.0000	0	0	0.0000	2	9	10	158	70	5	4	593	264	100	100	100	0		0		0	0				0	0	0	999	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	25	1	1	1	1	1	1	0	0	104	339	0	0	0	0	0	4	0	0
1	2019-07-17 07:09:00	2019-07-17 07:08:24	2019-07-17 07:09:49	2019-07-17 02:52:21	0	0	35.164.43.181	443	192.168.3.29	44100	25	0	25	24	0	0	0	0.0000	0	9	0.0000	8002	-1	8002	43	38	5	5	466	408	100	60	60	0		0		0	0				0	0	0	999	4	1	0	0	0	0	1	0	1	0	0	0	1	0	0	3	0	577600	0	1	0	225	1	1	1	1	1	1	1	1	203	1125	0	0	0	0	0	14	0	1
1	2019-07-17 07:09:00	2019-07-17 07:08:52	2019-07-17 07:09:52	2019-07-16 04:55:23	0	0	192.168.3.31	9200	192.168.3.30	40504	1	0	1	1	0	0	3	0.0000	0	0	0.0000	-1	-1	-1	124	17	4	2	937	132	100	100	100	0		0		0	0				0	0	0	999	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	1	2	0	0	301	455	0	0	0	0	0	8	0	0
